logical_path,sources,sha256,size_bytes,format,duration_seconds,manifest,product_usage,selection
public/audio/a2/a2-hotel-reservation-dates.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,026a76b9b4fea6fc308c204c49797c0d0b0f3826f4f7b2d7ba69dea547e8b2db,152517,m4a,40.494,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-hotel-reservation-dates.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,7064a82d479fd17d4330f11af5a8c3a027a884e207dab07cde95e4425cba8119,153605,m4a,40.574,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-interview-simple-metiers.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9e662f9c0c3a2fcc73504da5c8f91fd41ab243450a66cd070ae7bbe5d4035690,125910,m4a,33.260,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-interview-simple-metiers.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,d976762ae156114ecc0951d915d902b01c4e889ab0102c35f997da4d1dfc13d0,129827,m4a,34.092,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-invitation-mariage-repondeur.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,aeb05ec12a94735ac5e8f11cc6bf0032728f68ac7368b0c6c05db3a7c604d567,133840,m4a,32.350,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-logement-appel-agence.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,aebde122ce2439eb60d35b98ed6d4343c199097625693694ffa558dc1223da10,157650,m4a,39.464,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-logement-appel-agence.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,e9480cc10233105dae0e18005333ac102128841b3aea6acf94093e310fdc452c,159962,m4a,39.696,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-logement-fuite-eau-plombier.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,55d8ce5cbb07a981de221b1ec8a0ed0e085d0f50463196ac2d4f6ebe825be137,185422,m4a,45.164,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-logement-fuite-eau-plombier.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,b668a47b2fb5fc5f5dea494664134f96d9eee5c03686133726cb5b62c36e2614,176853,m4a,43.184,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-loisirs-invitation-vocale.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,0ea259b06a15d0dc5311d767b322705c912884728e17212f1e1e35698b084b22,62682,m4a,15.615,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-medecin-suivi-consultation.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,8439b9b6dcace0e9eb7faa3f649b3138a1b7b4f95c35489a2e2da408195834c3,218868,m4a,53.742,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-medecin-suivi-consultation.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9052ca635c0f2ae74698e2e9da63a26451d5f846033de3359b10e2990d305529,217966,m4a,53.486,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-meteo-bulletin-court.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,a4dd77c4870647c27e039937e90ee9bca961a964660637b45279b28aa5ebf967,74568,m4a,18.638,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-pharmacie-conseil.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,149f08601c93b23a8187d274fcdf820af6a9d164df9208fcee76a3f64cfc2044,145271,m4a,39.125,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-pharmacie-conseil.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,810e2b26e519ede9ebdf0c9d1aa33c1f2c81004f6e3b70de7bdc11728e3173d5,145673,m4a,39.749,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-programme-radio-culturel.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,3bd60504670c13ece24994d75798e3523168580aef95dfc66b5c34e7093866cf,118494,m4a,28.505,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-projet-vacances-couple.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,6538dbccd05be50f99cc41c1007461aee49665828ac9ba73fa9830cd1d901c4c,163450,m4a,39.655,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-quotidien-routine-matin.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,ddd52cb55c611c177266c905343bb06352cc9931427a1ab6c6a91ca3d025a8a2,89430,m4a,25.682,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-rdv-medecin-secretariat.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,3269f0e2e52d5db58f444d2012bd5bc4d3295561702393761833ef8f5f21cd39,164607,m4a,40.460,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-rdv-medecin-secretariat.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,947b81e1571c3a30822bf9f39d461163a6a7cff90fb46724cf554ae3996bf4e7,159532,m4a,39.338,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-recit-voyage-etranger.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,d72754c213e04aed7fbe932be3c6180caf75dc0b148e7c6cd1e44ce3f9841524,211167,m4a,55.852,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-recit-weekend-entre-amies.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,95cdcee3788cda1810f8dff2cb977d6b7c86ba47a863da239df89eea3d790fb5,180437,m4a,46.092,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-recit-weekend-entre-amies.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,9fa0e8bf717705d80bde68196c55d5e78d6a078ffb97159bf8ea30ce8b4c956b,193420,m4a,49.676,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-repondeur-rdv-annule.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,6525cdfb0afbf3745785e46e19d0a7ff91ca5847fe224c5890c1b4d754972e20,89426,m4a,22.030,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-restaurant-reservation-telephone.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,e8e198798e09d208a9dcb6c04865e18fe6355443b526e4dd0b3c35c89f8a1d41,162761,m4a,39.915,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-reunion-projet-collegues.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,a1bba5ff02492ad322fe8d9f79b058b2181c4652a5076c49e800a2e18a2cc9cf,196015,m4a,48.891,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-transport-annonce-gare-simple.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9a7a8333682c9af17c31f1276e69b3bcc0b34babc22abe123fa8871820454986,49384,m4a,11.791,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/a2-travail-nouveau-collegue.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,1881dedd747a48d37d4df23907c0c575190674ba7d9574be4d33ddfb0e74fc44,214945,m4a,52.494,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/a2-travail-nouveau-collegue.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,8173e9ea0c5178d6ac7eb071b0c0bed44821377d3970ac5312848be5d9e19470,213863,m4a,52.181,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/bilan-a2-annonce-aeroport.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,4013c0443919d5d825174c16d9ed8a2c534434392aee9d46633af8063f8bf122,59826,m4a,14.543,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/bilan-a2-dialogue-patinoire.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9095bb2e94037ac7cf3763bf71068ccb45da0e06f5f3578863ab532b91b4898b,97697,m4a,26.074,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/bilan-a2-recit-journee-chronologie.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,8618acd3e07bd9160ce0bae3ec9f8f686ed3469631e6644e39f1a1d2a690da46,120777,m4a,29.023,lib/pedagogy/audio/a2/manifest.ts,referenced,retained-in-recovery-only
public/audio/a2/bilan-a2-recit-journee-chronologie.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,feca286cdcbdefd792f940aa8ed54a97720bf5089f4e6f4208ca3cf6b9729491,125160,m4a,30.191,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/a2/bilan-a2-repondeur-coiffeur.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,537dc2ade6d782bf5ff7ee290b58d380058fec80a4c4ae8f97fc45af59ab5b6c,75769,m4a,18.430,lib/pedagogy/audio/a2/manifest.ts,referenced,selected-final-launch
public/audio/b1/aller-chez-le-medecin.m4a,internal-francais-b1-audio;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-integration;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-ux,1aa9cb3909295ef3856173d370b6f8aebc35d6b8dd8d329bf46949ddf4d91224,164028,m4a,38.383,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/aller-chez-le-medecin.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,357db852b8263d9bf53860e5924d35ef18c3c86e4738745c077d723254a6ecde,183882,m4a,44.313,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/aller-chez-le-medecin.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,977e42d61830108519b889644f06afe5c708c6c6a4fb8d25f1e96ab5bef81e91,233816,m4a,40.271,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/bilan-b1.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-conversion;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-lifecycle;internal-francais-b1-performance;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-seo-editorial;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,79f8586a6367a057f7cdb1a5d3943a0768bff02be1226010ff02acdabf8e08c0,184426,m4a,45.988,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/comprendre-un-courrier-simple.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,2b5face3447b3edfb4a4507618f8fbbf8b2bfe8b92aa69457f92de068ba5515e,155421,m4a,37.374,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/comprendre-un-courrier-simple.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,8391e398d31e2a06fdf7c03a28d732ccc3683364c0c6a0ac02b9104149787851,214342,m4a,37.335,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/comprendre-un-courrier-simple.m4a,internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-performance;internal-francais-b1-seo,c890f26652187a98b74a8699eba2e2ee994f08185d074aaece01a7c33fa9655c,138463,m4a,32.164,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/comprendre-une-demarche-administrative.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,375cfbbf1855ddcb82a2e8db949897e4b449ea25ae53113baa1d9c93b594d0e5,282274,m4a,52.596,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/comprendre-une-demarche-administrative.m4a,internal-francais-b1-analytics;internal-francais-b1-audio;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-pedagogy-audit;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,c0be56941376574fbaf3ec340b96c158397b3871a18fcf6f96844806bd89cdfa,209225,m4a,49.570,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/comprendre-une-demarche-administrative.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content1;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,cc7f053e037777a0d1ee8f1ebeb56ed2716f858695ab1eb9a6c21cd26133194d,245570,m4a,60.793,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/decrire-vie-quotidienne.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,26ef1ad4a58a76c25d8d5e3c089361c072711555b060ea993b8237909d1d0498,126120,m4a,32.056,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/decrire-vie-quotidienne.m4a,internal-francais-b1-analytics;internal-francais-b1-audio;internal-francais-b1-conversion;internal-francais-b1-integration;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial,7116b5448822509c7676b195a0ecfafd94e63cf1989b22a4317dfab2477a4481,127894,m4a,29.456,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/decrire-vie-quotidienne.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish,8f09d2d874668ebb45e4daa68109cfa13334beb33749fe11ae9947ecac6abc39,156247,m4a,40.435,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/discuter-avec-un-proprietaire.m4a,internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,430c9d6ad3607298c4ff8564b98cfe9c685baf8baa65e604bdfd652ab479f8aa,142993,m4a,33.272,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/discuter-avec-un-proprietaire.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-content;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,8a4bc5daa6e9e5d4a5eefd63623893d7ff7fff7a8364f0e1bdd902f0a1016ced,174916,m4a,45.115,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/discuter-avec-un-proprietaire.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,f4cc116b69bd39c82ef2607601d60c84ec0cd6ad5b4bf0b68b0c66d31c9feb9c,159787,m4a,38.671,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/donner-son-opinion.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,38cb2c9502e19ecb419747898af687a04c1e7f0e8ae2905bc4242739e137088b,204810,m4a,50.395,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/donner-son-opinion.m4a,internal-francais-b1-audio;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit,9d85399d535a2d770fbf447f1bbd8ea6804fe9ce594c62e9370e24ed650e350b,177538,m4a,42.056,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/donner-son-opinion.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,abd75194fee6fb730d180aa99edcfe2c65b340c07475c74acd064e5ed0a66a51,250811,m4a,45.186,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/expliquer-un-probleme-et-demander-une-solution.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,3f764702ca8223c0138c79c965484b8e1f81e74e194ebffdd7ae1af20e5678e0,296315,m4a,52.709,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
